id,TryStartLine,TryEndLine,TryLOC,CatchStartLine,CatchEndLine,CatchLOC,CatchStart,CatchLength,MethodStartLine,MethodEndLine,MethodLOC,Binded,RecoveredBinding,Kind,Line,LOC,Start,Length,NumExceptions,ThrowsException,ThrowsKitchenSink,ExceptionType,FilePath,StartLine
1,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,52,4,1551,94,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\PreparedStatementProxy.java",52
2,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,56,7,1648,228,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\PreparedStatementProxy.java",56
3,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,84,5,2414,159,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\PreparedStatementProxy.java",84
4,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,32,4,715,70,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringClobImpl.java",32
5,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,36,4,788,130,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringClobImpl.java",36
6,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,40,4,921,95,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringClobImpl.java",40
7,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,44,4,1019,143,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringClobImpl.java",44
8,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,48,4,1165,122,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringClobImpl.java",48
9,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,52,4,1290,124,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringClobImpl.java",52
10,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,56,4,1417,135,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringClobImpl.java",56
11,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,60,4,1555,129,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringClobImpl.java",60
12,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,64,4,1687,150,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringClobImpl.java",64
13,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,68,4,1840,131,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringClobImpl.java",68
14,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,72,4,1974,129,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringClobImpl.java",72
15,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,76,3,2106,55,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringClobImpl.java",76
16,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,79,3,2164,43,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringClobImpl.java",79
17,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,55,15,1879,628,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringValueMappingTest.java",55
18,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,70,15,2510,616,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringValueMappingTest.java",70
19,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,85,16,3129,663,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringValueMappingTest.java",85
20,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,101,16,3795,616,1,0,0,"org.hibernate.test.type.descriptor.sql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\type\descriptor\sql\StringValueMappingTest.java",101
21,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,89,5,3288,129,2,0,1,"org.hibernate.engine.transaction.jta.platform.internal.NotSupportedException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\engine\transaction\jta\platform\internal\WebSphereExtendedJtaPlatform.java",89
22,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,23,16,668,449,1,1,0,"org.hibernate.test.annotations.bytecode.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\bytecode\ProxyBreakingTest.java",23
23,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,110,5,4019,197,2,0,1,"org.hibernate.loader.plan.build.internal.spaces.UnsupportedOperationException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\loader\plan\build\internal\spaces\CompositePropertyMapping.java",110
24,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,243,9,8198,219,1,0,0,"org.hibernate.boot.cfgxml.internal.XMLStreamException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\boot\cfgxml\internal\JaxbCfgProcessor.java",243
25,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,252,11,8421,225,1,0,0,"org.hibernate.boot.cfgxml.internal.XMLStreamException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\boot\cfgxml\internal\JaxbCfgProcessor.java",252
26,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,168,26,5540,689,1,0,0,"org.hibernate.boot.registry.classloading.internal.IOException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\boot\registry\classloading\internal\ClassLoaderServiceImpl.java",168
27,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,56,8,1663,312,1,0,0,"org.hibernate.spatial.dialect.sqlserver.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-spatial\src\main\java\org\hibernate\spatial\dialect\sqlserver\SqlServer2008GeometryTypeDescriptor.java",56
28,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,64,8,1980,313,1,0,0,"org.hibernate.spatial.dialect.sqlserver.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-spatial\src\main\java\org\hibernate\spatial\dialect\sqlserver\SqlServer2008GeometryTypeDescriptor.java",64
29,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,79,5,2473,196,1,0,0,"org.hibernate.spatial.dialect.sqlserver.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-spatial\src\main\java\org\hibernate\spatial\dialect\sqlserver\SqlServer2008GeometryTypeDescriptor.java",79
30,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,84,5,2674,217,1,0,0,"org.hibernate.spatial.dialect.sqlserver.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-spatial\src\main\java\org\hibernate\spatial\dialect\sqlserver\SqlServer2008GeometryTypeDescriptor.java",84
31,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,89,6,2896,223,1,0,0,"org.hibernate.spatial.dialect.sqlserver.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-spatial\src\main\java\org\hibernate\spatial\dialect\sqlserver\SqlServer2008GeometryTypeDescriptor.java",89
32,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,57,23,2332,656,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\JarVisitorTest.java",57
33,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,117,9,3766,312,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\JarVisitorTest.java",117
34,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,145,58,4838,1656,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\JarVisitorTest.java",145
35,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,203,32,6497,890,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\JarVisitorTest.java",203
36,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,235,13,7390,315,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\JarVisitorTest.java",235
37,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,248,30,7708,1083,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\JarVisitorTest.java",248
38,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,278,38,8794,1801,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\JarVisitorTest.java",278
39,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,316,46,10598,1578,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\JarVisitorTest.java",316
40,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,362,22,12179,723,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\JarVisitorTest.java",362
41,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,403,15,13549,593,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\JarVisitorTest.java",403
42,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,75,35,2893,964,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",75
43,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,110,34,3860,984,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",110
44,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,144,40,4847,1308,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",144
45,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,184,22,6158,664,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",184
46,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,206,38,6825,919,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",206
47,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,244,29,7747,788,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",244
48,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,273,19,8538,613,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",273
49,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,292,24,9154,833,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",292
50,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,316,20,9990,737,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",316
51,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,336,50,10730,1514,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",336
52,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,386,53,12247,1641,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",386
53,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,439,25,13891,733,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",439
54,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,464,32,14627,1022,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",464
55,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,496,20,15652,570,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagedEntityManagerTest.java",496
56,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,115,6,4327,151,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\PackagingTestCase.java",115
57,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,43,29,1679,1152,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\ScannerTest.java",43
58,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,81,30,3181,979,1,1,0,"org.hibernate.jpa.test.packaging.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\packaging\ScannerTest.java",81
59,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,38,7,939,271,2,0,1,"org.hibernate.envers.test.integration.entityNames.singleAssociatedNotAudited.URISyntaxException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-envers\src\test\java\org\hibernate\envers\test\integration\entityNames\singleAssociatedNotAudited\ReadEntityAssociatedNotAuditedTest.java",38
60,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,54,21,1517,597,1,0,0,"org.hibernate.test.converter.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\converter\NullHandlingTests.java",54
61,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,93,5,2531,184,1,0,0,"org.hibernate.test.converter.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\converter\NullHandlingTests.java",93
62,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,173,6,6343,207,2,0,1,"org.hibernate.test.cache.infinispan.functional.TimeoutException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\AbstractNonInvalidationTest.java",173
63,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,151,4,5600,206,2,0,1,"org.hibernate.test.cache.infinispan.functional.TimeoutException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\InvalidationTest.java",151
64,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,278,13,8350,320,1,1,0,"org.hibernate.test.annotations.query.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\query\QueryAndSQLTest.java",278
65,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,291,40,8673,1226,1,1,0,"org.hibernate.test.annotations.query.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\query\QueryAndSQLTest.java",291
66,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,432,24,12744,634,1,1,0,"org.hibernate.test.annotations.query.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\query\QueryAndSQLTest.java",432
67,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,456,42,13381,1532,1,1,0,"org.hibernate.test.annotations.query.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\query\QueryAndSQLTest.java",456
68,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,498,29,14916,812,1,1,0,"org.hibernate.test.annotations.query.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\query\QueryAndSQLTest.java",498
69,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,527,32,15731,1108,1,1,0,"org.hibernate.test.annotations.query.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\query\QueryAndSQLTest.java",527
70,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,40,34,1237,959,1,1,0,"org.hibernate.test.iterate.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\iterate\IterateTest.java",40
71,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,74,31,2199,855,1,1,0,"org.hibernate.test.iterate.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\iterate\IterateTest.java",74
72,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,154,6,5232,144,2,0,1,"org.hibernate.cache.internal.IOException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\cache\internal\OldNaturalIdCacheKey.java",154
73,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,35,5,928,182,1,0,0,"org.hibernate.spatial.testing.dialects.oracle.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-spatial\src\test\java\org\hibernate\spatial\testing\dialects\oracle\SDODataSourceUtils.java",35
74,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,40,15,1113,464,1,0,0,"org.hibernate.spatial.testing.dialects.oracle.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-spatial\src\test\java\org\hibernate\spatial\testing\dialects\oracle\SDODataSourceUtils.java",40
75,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,133,13,4052,344,2,0,1,"org.hibernate.loader.criteria.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\loader\criteria\CriteriaLoader.java",133
76,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,146,26,4399,895,2,0,1,"org.hibernate.loader.criteria.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\loader\criteria\CriteriaLoader.java",146
77,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,21,2,611,104,1,0,0,"org.hibernate.loader.plan.exec.process.spi.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\loader\plan\exec\process\spi\EntityReferenceInitializer.java",21
78,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,23,2,718,103,1,0,0,"org.hibernate.loader.plan.exec.process.spi.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\loader\plan\exec\process\spi\EntityReferenceInitializer.java",23
79,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,25,2,824,105,1,0,0,"org.hibernate.loader.plan.exec.process.spi.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\loader\plan\exec\process\spi\EntityReferenceInitializer.java",25
80,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,27,2,932,98,1,0,0,"org.hibernate.loader.plan.exec.process.spi.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\loader\plan\exec\process\spi\EntityReferenceInitializer.java",27
81,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,38,26,1311,1061,1,0,0,"org.hibernate.loader.plan.exec.process.spi.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\loader\plan\exec\process\spi\ResultSetProcessor.java",38
82,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,18,12,465,393,1,0,0,"org.hibernate.loader.plan.exec.process.spi.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\loader\plan\exec\process\spi\ReturnReader.java",18
83,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,21,2,600,96,1,0,0,"org.hibernate.loader.plan.exec.process.spi.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\loader\plan\exec\process\spi\RowReader.java",21
84,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,21,13,584,313,1,1,0,"org.hibernate.test.annotations.various.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\various\GeneratedTest.java",21
85,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,20,19,526,499,1,1,0,"org.hibernate.test.annotations.various.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\various\IndexTest.java",20
