id,TryStartLine,TryEndLine,TryLOC,CatchStartLine,CatchEndLine,CatchLOC,CatchStart,CatchLength,MethodStartLine,MethodEndLine,MethodLOC,Kind,IsBindingInfo,IsDocSemantic,IsDocSyntax,IsThrow,HandlerTypeCode,LevelFound,ThrownType,CaughtType,DeclaringMethod,InvokedMethod,InvokedMethodLine,Filename,StartLine
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,"","IllegalClassFormatException","hibernate-core\src\main\java\org\hibernate\jpa\internal\enhance\EnhancingClassTransformerImpl~EnhancingClassTransformerImpl;.transform(LClassLoader;Ljava/lang/String;Ljava/lang/Class<*>;LProtectionDomain;[B)[B|LIllegalClassFormatException;","hibernate-core\src\main\java\org\hibernate\jpa\internal\enhance\EnhancingClassTransformerImpl~EnhancingClassTransformerImpl;.transform(LClassLoader;Ljava/lang/String;Ljava/lang/Class<*>;LProtectionDomain;[B)[B|LIllegalClassFormatException;",87,"hibernate-core\src\test\java\org\hibernate\jpa\test\enhancement\InstrumentedClassLoader.java",95
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,"","Throwable","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\TxUtil~TxUtil;.withSession<E:Ljava/lang/Throwable;>(Lorg/hibernate/SessionBuilder;TxUtil$ThrowingConsumer<Lorg/hibernate/Session;TE;>;)V^TE;%<^{1545#0};>","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\BulkOperationsTest~BulkOperationsTest;.createContacts()V|LException;",53,"hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\BulkOperationsTest.java",106
3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,"","Exception","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\TxUtil~TxUtil;.withSession<E:Ljava/lang/Throwable;>(Lorg/hibernate/SessionBuilder;TxUtil$ThrowingConsumer<Lorg/hibernate/Session;TE;>;)V^TE;%<^{1545#0};>","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\AccountDAO~AccountDAO;.internalCleanup()V|LException;",173,"hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\AccountDAO.java",174
4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,"","Exception","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\TxUtil~TxUtil;.withSession<E:Ljava/lang/Throwable;>(Lorg/hibernate/SessionBuilder;TxUtil$ThrowingConsumer<Lorg/hibernate/Session;TE;>;)V^TE;%<^{1545#0};>","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\NaturalIdInvalidationTest~NaturalIdInvalidationTest;.saveSomeCitizens(Lorg/hibernate/SessionFactory;)V|LException;",80,"hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\NaturalIdInvalidationTest.java",128
5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,"","Exception","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\TxUtil~TxUtil;.withSession<E:Ljava/lang/Throwable;>(Lorg/hibernate/SessionBuilder;TxUtil$ThrowingConsumer<Lorg/hibernate/Session;TE;>;)V^TE;%<^{1545#0};>","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\NaturalIdInvalidationTest~NaturalIdInvalidationTest;.deleteCitizenWithCriteria(Lorg/hibernate/SessionFactory;)V|LException;",120,"hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\NaturalIdInvalidationTest.java",128
6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,"","Exception","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\TxUtil~TxUtil;.withSession<E:Ljava/lang/Throwable;>(Lorg/hibernate/SessionBuilder;TxUtil$ThrowingConsumer<Lorg/hibernate/Session;TE;>;)V^TE;%<^{1545#0};>","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\NaturalIdInvalidationTest~NaturalIdInvalidationTest;.getCitizenWithCriteria(Lorg/hibernate/SessionFactory;)V|LException;",91,"hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\NaturalIdInvalidationTest.java",128
7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,"","Exception","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\TxUtil~TxUtil;.withSession<E:Ljava/lang/Throwable;>(Lorg/hibernate/SessionBuilder;TxUtil$ThrowingConsumer<Lorg/hibernate/Session;TE;>;)V^TE;%<^{1545#0};>","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\NaturalIdInvalidationTest~NaturalIdInvalidationTest;.getCitizenWithCriteria(Lorg/hibernate/SessionFactory;)V|LException;",112,"hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\NaturalIdInvalidationTest.java",128
8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,"","Exception","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\TxUtil~TxUtil;.withSession<E:Ljava/lang/Throwable;>(Lorg/hibernate/SessionBuilder;TxUtil$ThrowingConsumer<Lorg/hibernate/Session;TE;>;)V^TE;%<^{1545#0};>","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\NaturalIdInvalidationTest~NaturalIdInvalidationTest;.getCitizenWithCriteria(Lorg/hibernate/SessionFactory;)V|LException;",106,"hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\NaturalIdInvalidationTest.java",128
9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,"","Exception","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\TxUtil~TxUtil;.withSession<E:Ljava/lang/Throwable;>(Lorg/hibernate/SessionBuilder;TxUtil$ThrowingConsumer<Lorg/hibernate/Session;TE;>;)V^TE;%<^{1545#0};>","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\NaturalIdInvalidationTest~NaturalIdInvalidationTest;.getCitizenWithCriteria(Lorg/hibernate/SessionFactory;)V|LException;",98,"hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\NaturalIdInvalidationTest.java",128
10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,"","Throwable","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\TxUtil~TxUtil;.withSession<E:Ljava/lang/Throwable;>(Lorg/hibernate/SessionBuilder;TxUtil$ThrowingConsumer<Lorg/hibernate/Session;TE;>;)V^TE;%<^{1545#0};>","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\ConcurrentWriteTest~ConcurrentWriteTest;.removeContact(LInteger;)V|LException;",362,"hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\ConcurrentWriteTest.java",374
11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,"","Throwable","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\TxUtil~TxUtil;.withSession<E:Ljava/lang/Throwable;>(Lorg/hibernate/SessionBuilder;TxUtil$ThrowingConsumer<Lorg/hibernate/Session;TE;>;)V^TE;%<^{1545#0};>","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\ConcurrentWriteTest~ConcurrentWriteTest;.readEveryonesFirstContact()V|LException;",354,"hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\ConcurrentWriteTest.java",374
12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,"","Exception","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\TxUtil~TxUtil;.withSession<E:Ljava/lang/Throwable;>(Lorg/hibernate/SessionBuilder;TxUtil$ThrowingConsumer<Lorg/hibernate/Session;TE;>;)V^TE;%<^{1545#0};>","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\SingleNodeTest~SingleNodeTest;.withTxSession(TxUtil$ThrowingConsumer<Lorg/hibernate/Session;LException;>;)V|LException;",297,"hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\ReadWriteTest.java",300
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","Exception","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","hibernate-core\src\main\java\org\hibernate\jpa\boot\internal\EntityManagerFactoryBuilderImpl~EntityManagerFactoryBuilderImpl;.build()LEntityManagerFactory;",294,"documentation\src\test\java\org\hibernate\userguide\bootstrap\BootstrapTest.java",297
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","org.hibernate.boot.registry.classloading.spi.ClassLoadingException","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\XMLContext~XMLContext;.buildSafeClassName(Ljava/lang/String;XMLContext$Default;)Ljava/lang/String;",716,"hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\JPAOverriddenAnnotationReader.java",720
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","org.hibernate.boot.registry.classloading.spi.ClassLoadingException","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\XMLContext~XMLContext;.buildSafeClassName(Ljava/lang/String;XMLContext$Default;)Ljava/lang/String;",1083,"hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\JPAOverriddenAnnotationReader.java",1085
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","org.hibernate.boot.registry.classloading.spi.ClassLoadingException","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\XMLContext~XMLContext;.buildSafeClassName(Ljava/lang/String;XMLContext$Default;)Ljava/lang/String;",1183,"hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\JPAOverriddenAnnotationReader.java",1186
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","org.hibernate.boot.registry.classloading.spi.ClassLoadingException","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\XMLContext~XMLContext;.buildSafeClassName(Ljava/lang/String;XMLContext$Default;)Ljava/lang/String;",1926,"hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\JPAOverriddenAnnotationReader.java",1929
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","org.hibernate.boot.registry.classloading.spi.ClassLoadingException","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\XMLContext~XMLContext;.buildSafeClassName(Ljava/lang/String;XMLContext$Default;)Ljava/lang/String;",1985,"hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\JPAOverriddenAnnotationReader.java",1988
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","org.hibernate.boot.registry.classloading.spi.ClassLoadingException","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\XMLContext~XMLContext;.buildSafeClassName(Ljava/lang/String;XMLContext$Default;)Ljava/lang/String;",2007,"hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\JPAOverriddenAnnotationReader.java",2010
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","org.hibernate.boot.registry.classloading.spi.ClassLoadingException","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\XMLContext~XMLContext;.buildSafeClassName(Ljava/lang/String;XMLContext$Default;)Ljava/lang/String;",2164,"hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\JPAOverriddenAnnotationReader.java",2167
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","org.hibernate.boot.registry.classloading.spi.ClassLoadingException","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\XMLContext~XMLContext;.buildSafeClassName(Ljava/lang/String;XMLContext$Default;)Ljava/lang/String;",2432,"hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\JPAOverriddenAnnotationReader.java",2435
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","org.hibernate.boot.registry.classloading.spi.ClassLoadingException","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\XMLContext~XMLContext;.buildSafeClassName(Ljava/lang/String;XMLContext$Default;)Ljava/lang/String;",2629,"hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\JPAOverriddenAnnotationReader.java",2632
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","Exception","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","hibernate-core\src\main\java\org\hibernate\jpa\boot\internal\EntityManagerFactoryBuilderImpl~EntityManagerFactoryBuilderImpl;.metadata()Lorg/hibernate/boot/spi/MetadataImplementor;",867,"hibernate-core\src\main\java\org\hibernate\jpa\boot\internal\EntityManagerFactoryBuilderImpl.java",874
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","SQLException","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","Lorg/hibernate/persister/entity/hibernate-core\src\main\java\org\hibernate\persister\entity\AbstractEntityPersister~AbstractEntityPersister;.generateIdByUniqueKeySelectString(Ljava/lang/String;)Ljava/lang/String;",1394,"hibernate-core\src\main\java\org\hibernate\persister\entity\AbstractEntityPersister.java",1414
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","Exception","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","Lorg/hibernate/persister/entity/hibernate-core\src\main\java\org\hibernate\persister\entity\AbstractPropertyMapping~AbstractPropertyMapping;.initPropertyPaths(Ljava/lang/String;Lorg/hibernate/type/Type;[Ljava/lang/String;[Ljava/lang/String;[Ljava/lang/String;[Ljava/lang/String;Lorg/hibernate/engine/spi/Mapping;)V",292,"hibernate-core\src\main\java\org\hibernate\persister\entity\AbstractPropertyMapping.java",303
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,"org.hibernate.internal.util.NullPointerException","SQLException","hibernate-core\src\main\java\org\hibernate\internal\util\StringHelper~StringHelper;.qualify(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","Lorg/hibernate/sql/hibernate-core\src\main\java\org\hibernate\sql\SimpleSelect~SimpleSelect;.toStatementString()Ljava/lang/String;",336,"hibernate-core\src\test\java\org\hibernate\test\annotations\onetomany\OrderByTest.java",351
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,2,"qe.wrapWithQueryString(queryString)","org.hibernate.MappingException","hibernate-core\src\main\java\org\hibernate\hql\internal\classic\QueryTranslatorImpl~QueryTranslatorImpl;.compile()V","hibernate-core\src\main\java\org\hibernate\hql\internal\classic\QueryTranslatorImpl~QueryTranslatorImpl;.compile(QueryTranslatorImpl;)V",235,"hibernate-core\src\main\java\org\hibernate\hql\internal\classic\WhereParser.java",237
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,"org.hibernate.secure.spi.IllegalArgumentException","FileNotFoundException","hibernate-core\src\main\java\org\hibernate\secure\spi\PermissibleAction~PermissibleAction;.interpret(Ljava/lang/String;)PermissibleAction;","Lorg/hibernate/boot/cfgxml/spi/hibernate-core\src\main\java\org\hibernate\boot\cfgxml\spi\LoadedConfig~LoadedConfig;.consume(LJaxbCfgHibernateConfiguration;)Lorg/hibernate/boot/cfgxml/spi/LoadedConfig;",81,"hibernate-core\src\main\java\org\hibernate\boot\cfgxml\internal\ConfigLoader.java",83
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,"org.hibernate.secure.spi.IllegalArgumentException","IOException","hibernate-core\src\main\java\org\hibernate\secure\spi\PermissibleAction~PermissibleAction;.interpret(Ljava/lang/String;)PermissibleAction;","Lorg/hibernate/boot/cfgxml/spi/hibernate-core\src\main\java\org\hibernate\boot\cfgxml\spi\LoadedConfig~LoadedConfig;.consume(LJaxbCfgHibernateConfiguration;)Lorg/hibernate/boot/cfgxml/spi/LoadedConfig;",99,"hibernate-core\src\main\java\org\hibernate\boot\cfgxml\internal\ConfigLoader.java",110
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,"org.hibernate.secure.spi.IllegalArgumentException","IndexOutOfBoundsException","hibernate-core\src\main\java\org\hibernate\secure\spi\PermissibleAction~PermissibleAction;.interpret(Ljava/lang/String;)PermissibleAction;","hibernate-core\src\main\java\org\hibernate\secure\spi\GrantedPermission~GrantedPermission;.(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V",536,"hibernate-core\src\main\java\org\hibernate\jpa\boot\internal\EntityManagerFactoryBuilderImpl.java",538
31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,"org.hibernate.hikaricp.internal.SQLException","SQLException","Lorg/hibernate/hikaricp/internal/hibernate-hikaricp\src\main\java\org\hibernate\hikaricp\internal\HikariCPConnectionProvider~HikariCPConnectionProvider;.getConnection()LConnection;|LSQLException;","Lorg/hibernate/hikaricp/internal/hibernate-hikaricp\src\main\java\org\hibernate\hikaricp\internal\HikariCPConnectionProvider~HikariCPConnectionProvider;.getConnection()LConnection;|LSQLException;",54,"hibernate-hikaricp\src\test\java\org\hibernate\test\hikaricp\HikariCPConnectionProviderTest.java",57
32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,"org.hibernate.hikaricp.internal.SQLException","Exception","Lorg/hibernate/hikaricp/internal/hibernate-hikaricp\src\main\java\org\hibernate\hikaricp\internal\HikariCPConnectionProvider~HikariCPConnectionProvider;.getConnection()LConnection;|LSQLException;","Lorg/hibernate/hikaricp/internal/hibernate-hikaricp\src\main\java\org\hibernate\hikaricp\internal\HikariCPConnectionProvider~HikariCPConnectionProvider;.getConnection()LConnection;|LSQLException;",70,"hibernate-hikaricp\src\test\java\org\hibernate\test\hikaricp\HikariCPConnectionProviderTest.java",73
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,"org.hibernate.test.cache.infinispan.util.IllegalArgumentException","RuntimeException","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\CacheTestUtil~CacheTestUtil;.startRegionFactory(Lorg/hibernate/service/ServiceRegistry;)Lorg/hibernate/cache/infinispan/InfinispanRegionFactory;","",0,"hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\CacheTestUtil.java",139
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,"org.hibernate.test.cache.infinispan.util.IllegalArgumentException","Exception","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\CacheTestUtil~CacheTestUtil;.startRegionFactory(Lorg/hibernate/service/ServiceRegistry;)Lorg/hibernate/cache/infinispan/InfinispanRegionFactory;","",0,"hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\util\CacheTestUtil.java",142
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,"org.hibernate.loader.MultipleBagFetchException","org.hibernate.QueryException","Lorg/hibernate/loader/hibernate-core\src\main\java\org\hibernate\loader\BasicLoader~BasicLoader;.postInstantiate()V","Lorg/hibernate/loader/hql/hibernate-core\src\main\java\org\hibernate\loader\hql\QueryLoader~QueryLoader;.(Lorg/hibernate/hql/internal/ast/QueryTranslatorImpl;Lorg/hibernate/engine/spi/SessionFactoryImplementor;Lorg/hibernate/hql/internal/ast/tree/SelectClause;)V",211,"hibernate-core\src\main\java\org\hibernate\hql\internal\ast\QueryTranslatorImpl.java",216
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,"org.hibernate.loader.MultipleBagFetchException","RecognitionException","Lorg/hibernate/loader/hibernate-core\src\main\java\org\hibernate\loader\BasicLoader~BasicLoader;.postInstantiate()V","Lorg/hibernate/loader/hql/hibernate-core\src\main\java\org\hibernate\loader\hql\QueryLoader~QueryLoader;.(Lorg/hibernate/hql/internal/ast/QueryTranslatorImpl;Lorg/hibernate/engine/spi/SessionFactoryImplementor;Lorg/hibernate/hql/internal/ast/tree/SelectClause;)V",211,"hibernate-core\src\main\java\org\hibernate\hql\internal\ast\QueryTranslatorImpl.java",224
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,"org.hibernate.loader.MultipleBagFetchException","ANTLRException","Lorg/hibernate/loader/hibernate-core\src\main\java\org\hibernate\loader\BasicLoader~BasicLoader;.postInstantiate()V","Lorg/hibernate/loader/hql/hibernate-core\src\main\java\org\hibernate\loader\hql\QueryLoader~QueryLoader;.(Lorg/hibernate/hql/internal/ast/QueryTranslatorImpl;Lorg/hibernate/engine/spi/SessionFactoryImplementor;Lorg/hibernate/hql/internal/ast/tree/SelectClause;)V",211,"hibernate-core\src\main\java\org\hibernate\hql\internal\ast\QueryTranslatorImpl.java",230
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,"org.hibernate.loader.MultipleBagFetchException","org.hibernate.MappingException","Lorg/hibernate/loader/hibernate-core\src\main\java\org\hibernate\loader\BasicLoader~BasicLoader;.postInstantiate()V","hibernate-core\src\main\java\org\hibernate\hql\internal\classic\QueryTranslatorImpl~QueryTranslatorImpl;.compile(QueryTranslatorImpl;)V",235,"hibernate-core\src\main\java\org\hibernate\hql\internal\classic\WhereParser.java",237
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,"org.hibernate.loader.MultipleBagFetchException","ComparisonFailure","Lorg/hibernate/loader/hibernate-core\src\main\java\org\hibernate\loader\BasicLoader~BasicLoader;.postInstantiate()V","Lorg/hibernate/test/hql/hibernate-core\src\test\java\org\hibernate\test\hql\QueryTranslatorTestCase~QueryTranslatorTestCase;.assertTranslation(Ljava/lang/String;LMap;ZLjava/lang/String;)V",97,"hibernate-core\src\test\java\org\hibernate\test\hql\QueryTranslatorTestCase.java",99
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,"org.hibernate.loader.MultipleBagFetchException","org.hibernate.QueryException","Lorg/hibernate/loader/hibernate-core\src\main\java\org\hibernate\loader\BasicLoader~BasicLoader;.postInstantiate()V","Lorg/hibernate/test/hql/hibernate-core\src\test\java\org\hibernate\test\hql\QueryTranslatorTestCase~QueryTranslatorTestCase;.createNewQueryTranslator(Ljava/lang/String;LMap;Z)Lorg/hibernate/hql/internal/ast/QueryTranslatorImpl;",139,"hibernate-core\src\test\java\org\hibernate\test\hql\QueryTranslatorTestCase.java",141
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,"org.hibernate.loader.MultipleBagFetchException","org.hibernate.MappingException","Lorg/hibernate/loader/hibernate-core\src\main\java\org\hibernate\loader\BasicLoader~BasicLoader;.postInstantiate()V","Lorg/hibernate/test/hql/hibernate-core\src\test\java\org\hibernate\test\hql\QueryTranslatorTestCase~QueryTranslatorTestCase;.createNewQueryTranslator(Ljava/lang/String;LMap;Z)Lorg/hibernate/hql/internal/ast/QueryTranslatorImpl;",139,"hibernate-core\src\test\java\org\hibernate\test\hql\QueryTranslatorTestCase.java",144
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,2,"exceptionConverter.convert(new IllegalArgumentException(e.getMessage(),e))","org.hibernate.MappingException","Lorg/hibernate/internal/hibernate-core\src\main\java\org\hibernate\internal\SessionImpl~SessionImpl;.fireDelete(Lorg/hibernate/event/spi/DeleteEvent;)V","Lorg/hibernate/internal/hibernate-core\src\main\java\org\hibernate\internal\SessionImpl~SessionImpl;.delete(Ljava/lang/Object;)V",3283,"hibernate-core\src\main\java\org\hibernate\internal\SessionImpl.java",3285
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,2,"exceptionConverter.convert(new IllegalArgumentException(e.getMessage(),e))","RuntimeException","Lorg/hibernate/internal/hibernate-core\src\main\java\org\hibernate\internal\SessionImpl~SessionImpl;.fireDelete(Lorg/hibernate/event/spi/DeleteEvent;)V","Lorg/hibernate/internal/hibernate-core\src\main\java\org\hibernate\internal\SessionImpl~SessionImpl;.delete(Ljava/lang/Object;)V",3283,"hibernate-core\src\main\java\org\hibernate\internal\SessionImpl.java",3288
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,"org.hibernate.proxy.pojo.javassist.ClassCastException","InvocationTargetException","Lorg/hibernate/proxy/pojo/javassist/hibernate-core\src\main\java\org\hibernate\proxy\pojo\javassist\JavassistLazyInitializer~JavassistLazyInitializer;.invoke(Ljava/lang/Object;LMethod;LMethod;[Ljava/lang/Object;)Ljava/lang/Object;|Ljava/lang/Throwable;","",0,"hibernate-core\src\main\java\org\hibernate\proxy\pojo\javassist\JavassistLazyInitializer.java",96
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,"org.hibernate.engine.transaction.internal.IllegalStateException","RuntimeException","Lorg/hibernate/engine/transaction/internal/hibernate-core\src\main\java\org\hibernate\engine\transaction\internal\TransactionImpl~TransactionImpl;.internalGetTransactionDriverControl()Lorg/hibernate/resource/transaction/spi/TransactionCoordinator$TransactionDriver;","Lorg/hibernate/engine/transaction/internal/hibernate-core\src\main\java\org\hibernate\engine\transaction\internal\TransactionImpl~TransactionImpl;.internalGetTransactionDriverControl()Lorg/hibernate/resource/transaction/spi/TransactionCoordinator$TransactionDriver;",68,"hibernate-core\src\main\java\org\hibernate\engine\transaction\internal\TransactionImpl.java",70
